_id,head
29121,tágay
29122,tagayan
29123,tagaylu
29124,tagaytay
29125,panagaytay
29126,tagbagu
29127,tagbak
29128,tagbak
29129,tagbaw
29130,katagbaw
29131,katagbáwan
29132,katagbawun
29133,tagbaya
29134,tagbayahun
29135,tagbaya
29136,tagbù
29137,hinagbù
29138,tagbùtagbù
29139,tagbuanan
29140,tinagbuan
29141,tagduk
29142,tagduy
29143,tagdyaw
29144,taghap
29145,panaghap
29146,taghaptaghap
29147,taghud
29148,taghuy
29149,tagibanwa
29150,tagidiyut
29151,tágik
29152,tagik
29153,tinábik
29154,magtatagik
29155,tagiktik
29156,tagilhus
29157,tagilhaw
29158,tagilma
29159,tagilpù
29160,tagiltil
29161,tagilumbuy
29162,tagiluyluy
29163,tagíma
29164,tagimata
29165,tagimtim
29166,tagimtim
29167,tagingting
29168,panagingting
29169,taginhus
29170,tulutaginhus
29171,tagiptip
29172,tagiptipun
29173,tagitági
29174,tagìtì
29175,tagiwálu
29176,tag-íya
29177,tagkus
29178,tagmaya
29179,tagming
29180,tagmuk
29181,tagnà
29182,mananagnà
29183,manalagnà
29184,panagnà
29185,panalagnà
29186,tagning
29187,tagnipà
29188,tagnípis
29189,tagnuk
29190,tagpas
29191,tagpilaw
29192,tagpis
29193,tagpud
29194,tagsa
29195,tagsaun
29196,tagsikan
29197,tagsip
29198,tinagsip
29199,tagsuk
29200,tagù
29201,tagù ug kasingkásing
29202,balatían
29203,tagù ug mata
29204,taguun
29205,tágù
29206,sa tágù
29207,tagùtagù
29208,tagùtágù
29209,tagùtaguay
29210,taguanan
29211,tinágù
29212,Kristung Tinágù
29213,tinagúan
29214,matinagúun
29215,kataguun
29216,tumatágù
29217,tumalágù
29218,taguangkan
29219,tagubtub
29220,Bul-ánung tagubtub
29221,tágud
29222,taguran
29223,tágud
29224,tagudtagud
29225,tagudtud
29226,taguk
29227,katáguk
29228,tagúkun
29229,taguktuk
29230,taguláki
29231,tagulhus
29232,tagulílung
29233,tagultul
29234,tagultul
29235,tagul-ul
29236,tágum
29237,panimáhung tágum
29238,tagumun
29239,tagumbul
29240,tágun
29241,katágun
29242,tagungtung
29243,taguntun
29244,taguntun
29245,taguraláki
29246,tagurha
29247,tag-usà
29248,tagustus
29249,tagùtù
29250,tinagùtù
29251,tagùtù
29252,panagùtù
29253,tagùtù
29254,tagutungan
29255,tagyaw
29256,tagyum
29257,tahà
29258,panahàtáhà
29259,katahà
29260,katahaan
29261,kataháan
29262,mataháan
29263,tahal
29264,talhanan
29265,tahan
29266,táhap
29267,panáhap
29268,katahápan
29269,matahápun
29270,manggitahápun
29271,táhas
29272,tahì
29273,tahiánan
29274,mananáhì
29275,tahiúnun
29276,tahirig
29277,tahisyan
29278,tahisyan bird
29279,tahu
29280,tahù
29281,tahù
29282,tahùtáhù
29283,tahud
29284,tadhan
29285,tahudtahud
29286,táhud
29287,patahud
29288,tahuray
29289,katahúran
29290,pangatahúran
29291,matinahúrun
29292,kanímu matinahúrun
29293,talahúrun
29294,tahum
29295,patahum
29296,pangpatahum
29297,katahum
29298,katahúman
29299,matahum
29300,tàhung
29301,tahup
29302,tahupun
29303,taphanan
29304,tahur
29305,sugarul nga tahur
29306,patahur
29307,tahuri
29308,tahúri
29309,tahurì
29310,tahúris
29311,tahusyu
29312,tahuy
29313,tahuy
29314,tái
29315,dakung tái
29316,taitai
29317,tái ang búhat
29318,hinái
29319,katái
29320,taíhun
29321,tinái
29322,taka
29323,kataka
29324,mataka
29325,tak-ánun
29326,matak-ánun
29327,matalak-un
29328,takà
29329,tákà
29330,patákà
29331,takaba
29332,takabà
29333,takad
29334,takdanan
29335,tákal
29336,patakal
29337,tákal
29338,butakal
29339,tak-al
29340,takam
29341,tákam
29342,takamtakam
29343,takandal
29344,tákang
29345,tak-ang
29346,tak-angánan
29347,tákas
29348,takba
29349,takbas
29350,takbuy
29351,takdà
29352,takdaan
29353,takdang
29354,takdù
29355,takdù ang búwan
29356,tinakduan
29357,takdul
29358,takduy
29359,takgus
29360,tinakgusan
29361,takiang
29362,tákig
29363,takigun
29364,takigrapíya
29365,takigrapu
29366,takihud
29367,takíhud
29368,takílid
29369,takilpù
29370,takilya
29371,takilyíra
29372,takilyíru
29373,takin
29374,tak-in
29375,takinding
29376,takingking
29377,takinhud
29378,takip
29379,tákip
29380,taklà
29381,panaklà
29382,taklap
29383,taklas
29384,taklay
29385,taklì
29386,taklíad
29387,taklid
29388,hinaklid
29389,taklíma
29390,taklub
29391,taklúbu
29392,taklung
29393,taklus
29394,takmag
29395,takmù
29396,takmul
29397,panakmul
29398,takna
29399,taknà
29400,taknaan
29401,taksay
29402,panaksay
29403,taksi
29404,taksì
29405,taksì
29406,taksian
29407,tinaksì
29408,taksikab
29409,taksinilya
29410,taktak
29411,taktakan
29412,taktakun
29413,taktakun
29414,taktika
29415,taktikal
29416,taktikal inspiksiyun
29417,táku
29418,takúan
29419,takub
29420,tákub
29421,takuban
29422,takúban
29423,takúb
29424,takubu
29425,takúbu
29426,takubù
29427,takud
29428,patakud
29429,takdanan
29430,mananákud
29431,matakdánun
29432,tákud
29433,takúg
29434,takúgan
29435,takúkung
29436,tákul
29437,takuláhaw
29438,takuling
29439,takuling
29440,takulingun
29441,tak-um
29442,takumba
29443,tinakumba
29444,takun
29445,tákung
29446,takungtákung
29447,takup
29448,talakpun
29449,tak-up
29450,takúpis
29451,takurì
29452,takus
29453,tákus
29454,pakatakus
29455,katakus
29456,panaksan
29457,talaksan
29458,taksanan
29459,tinaksánay
29460,tákut
29461,takutun
29462,takuyan
29463,takúyan
29464,takwáhaw
29465,takwal
29466,takwar
29467,takway
29468,takyab
29469,takyan
29470,takyap
29471,tál
29472,tala
29473,tala na
29474,tána
29475,tana
29476,tala
29477,talà
29478,tálà
29479,tálà
29480,patálà
29481,talaan
29482,talaadláwan
29483,tálab
29484,talaba
29485,talában
29486,talabánug
29487,talábun
29488,talábung
29489,tálad
29490,taladru
29491,talagabung
29492,talagbagu
29493,talagsa
29494,talaguy
29495,taláhib
29496,taláid
29497,talakítuk
29498,talalak
29499,talampad
29500,tamparay
29501,tálang
29502,panálang
29503,talangígù
29504,talantar
29505,talantun
29506,talapya
29507,tálas
29508,talatala
29509,taláuk
29510,tálaw
29511,panálaw
29512,talawan
29513,talay
29514,tálay
29515,hitalay
29516,tálay
29517,talaytay
29518,talayung
29519,talhà
29520,talhung
29521,tali
29522,táli
29523,táli
29524,táli
29525,tálì
29526,tálì
29527,talì
29528,tali-
29529,taliadlaw
29530,tálib
29531,talib
29532,walay talib
29533,talibud
29534,talibugsuk
29535,talibwag
29536,talidhay
29537,talidngan
29538,talidúngan
29539,taligamà
29540,taligátus
29541,taligmata
29542,taligngan
29543,taligráma
29544,taligsik
29545,panaligsik
29546,taligsuy
29547,talíis
29548,talikála
29549,talikalà
29550,talikálà
29551,talikìtikì
29552,talikud
29553,talíkud
29554,talikud
29555,talimughat
29556,talínga
29557,talinga
29558,talinggab
29559,talinghug
29560,patalinghug
29561,talingting
29562,talingtíngun
29563,talingtíngun
29564,talínis
29565,talínis ug luyug luyu
29566,talínis maglúyu
29567,talinisun
29568,talintu
29569,talinugù
29570,talínum
29571,talinupsan
29572,talinùtinù
29573,tálip
29574,talipsay
29575,talipsay
29576,taliptip
29577,talirúngan
29578,katalirúngan
29579,talis
29580,talísay
29581,talisayun
29582,talisik
29583,talithi
29584,talithì
29585,taliti
29586,talìtì
29587,talìtiun
29588,taliunduk
29589,taliwálà
29590,taliwálà sa kámay
29591,pataliwálà
29592,kinataliwad-an
29593,talíwan
29594,tumatalíwan
29595,taliwtiw
29596,taliwtiwun
29597,panaliwtiw
29598,taliyir
29599,taliyuk
29600,talyir
29601,talku
29602,taltag
29603,taltagan
29604,taltal
29605,talu
29606,talutalu
29607,talúun
29608,tálu
29609,talúun
29610,talù
29611,taluun
29612,talubig
29613,taludtud
29614,talukbuy
29615,talukbuy
29616,taluktuk
29617,taluktukan
29618,talulu
29619,talumbang
29620,talumtum
29621,talumtumun
29622,talumus
29623,talun
29624,talung
29625,talungan
29626,talungtalung
29627,talúngun
29628,talungun
29629,talungan
29630,talúnung
29631,hitalúnung
29632,tal-up
29633,talupì
29634,talusì
29635,talùtalù
29636,taluthu
29637,manaluthu
29638,talùtù
29639,talùtù
29640,taluut
29641,talyáda
29642,tama
29643,tamà
29644,támà
29645,tamaan
29646,támà
29647,támà na
29648,tamâ
29649,tamad
29650,tamaran
29651,tamáing
29652,támak
29653,támak sa dungug
29654,patámak
29655,tinamakan
29656,talamakan
29657,tam-ak
29658,tam-ak
29659,tamalà
29660,panamalà
29661,tamális
29662,táman
29663,táman sa ginháwa
29664,kusug
29665,táman na
29666,ug táman
29667,tamaraw
29668,tamarindu
29669,tamarinduhun
29670,tamarung
29671,támas
29672,panamastámas
29673,mapanamastamásun
29674,tamasak
29675,tamásuk
29676,tamátis
29677,tamatis
29678,támay
29679,talamáyun
29680,matamáyun
29681,tamba
29682,tambag
29683,pakitambag
29684,talambagun
29685,panambagun
29686,magtatambag
29687,tambagísa
29688,tambagísà
29689,tambak
29690,tambakan
29691,tambal
29692,panambal
29693,mananambal
29694,tambálan
29695,tambalanan
29696,matambálun
29697,tambalígay
29698,tambaliyug
29699,tambalíyung
29700,tambalùlù
29701,tambaluslus
29702,tamban
29703,tinamban
29704,panamban
29705,panalamban
29706,pangtamban
29707,tambangúngu
29708,tambasákan
29709,tambaúlì
29710,tambaw
29711,tambawu
29712,tambayáwan
29713,tambayáyung
29714,katambayáyung
29715,tambid
29716,tinambid
29717,tinambid ságing
29718,hinambid
29719,tambiray
29720,tambilagaw
29721,tambilágaw
29722,tambis
29723,tambis nga putì
29724,tambísun
29725,tambiyúlu
29726,tambling
29727,tambù
29728,talambuan
29729,tambuanan
29730,tambù
29731,tambúbu
29732,tambubúan
29733,tambubúkag
29734,tambud
29735,tambug
29736,tambuk
29737,tambuk nga nagdág luib
29738,tambuk ug
29739,ang sulti
29740,manulti
29741,tambuk
29742,tambukàkà
29743,tambukákà
29744,tambukíkuy
29745,tambúku
29746,tambul
29747,tinambul
29748,tambulíru
29749,tambul
29750,tambula
29751,tambúli
29752,tambúlì
29753,tambulingaw
29754,tambúluk
29755,tambun
29756,tambunan
29757,panambunan
29758,tambung
29759,tambur
29760,pistúla nga ditambur
29761,tamburábug
29762,tamburabuy
29763,tamburábuy
29764,tamburin
29765,tambutsu
29766,tam dyuns
29767,tamhan
29768,tamhang
29769,tamhangan
29770,tamhung
29771,támì
29772,tamiun
29773,tamíaw
29774,tamíhid
29775,matamihírun
29776,matinamihírun
29777,tamilì
29778,tamíluk
29779,tamíluk
29780,taming
29781,tam-is
29782,pakatam-is
29783,matam-ísun
29784,tamislat
29785,tamlà
29786,tampa
29787,tampà
29788,tampà
29789,tampà
29790,tampad
29791,tampak
29792,tampal
29793,tampálas
29794,tampalasan
29795,tampaling
29796,tampalung
29797,tamparus
29798,tampi
29799,tampì
29800,tampì
29801,tampihak
29802,tampil
29803,tamping
29804,tampípì
29805,tampiri
29806,tampu
29807,tampuhan
29808,tampuhay
29809,matampúhun
29810,tampuk
29811,tinampukan
29812,tampuk
29813,tampulung
29814,tampúng
29815,tampuug
29816,tampuuk
29817,tampúung
29818,tampuy
29819,tamsi
29820,tamsitamsi
29821,tinamsi
29822,tamsíhun
29823,tamstak
29824,tamsun
29825,tamtaks
29826,tamtám
29827,panamtám
29828,tamud
29829,tinamud
29830,talamdan
29831,tamdanan
29832,talamdun
29833,matinamdánun
29834,támug
29835,tam-ug
29836,tam-uk
29837,tamulù
29838,támus
29839,támus sa tudlù
29840,tamuy
29841,tan
29842,tan Birínu
29843,tana
29844,tána
29845,tanáman
29846,tanan
29847,sa tanan
29848,tan-aw
29849,hitan-aw
29850,hatan-aw
29851,hinan-aw
29852,tinan-áway
29853,igtatan-aw
29854,igtalan-aw
29855,tinaw-awan
29856,pagtan-aw
29857,panan-aw
29858,panan-áwun
29859,tumatan-aw
29860,talan-aw
29861,tandà
29862,panandà
29863,mananandà
29864,tandà
29865,talandaan
29866,tandang
29867,tanday
29868,tandáyag
29869,tandì
29870,tanding
29871,tandù
29872,tandug
29873,talandugun
29874,pagtandug
29875,tanduktanduk
29876,tánga
29877,tangà
29878,tángà
29879,tangáun
29880,tangad
29881,tángad
29882,tangag
29883,tángag
29884,tangágan
29885,tangali
29886,tangáli
29887,tangantángan
29888,tángas
29889,tangasun
29890,tangay
29891,tangaytángay
29892,tangay
29893,tangba
29894,tangbid
29895,tangbù
29896,tangbù
29897,tangday
29898,tinangdayay
29899,tangdayanay
29900,tangdayay
29901,tangdayan
29902,tangdì
29903,tangdiay
29904,tangding
29905,tangdù
29906,tangdùtangdù
29907,tanggab
29908,tanggal
29909,tanggíli
29910,tanggíli
29911,tanggu
29912,tanggu
29913,tanggub
29914,tanggub
29915,tanggung
29916,tanggungan
29917,tanghag
29918,tanghágà
29919,tanghal
29920,tanghun
29921,tangì
29922,tangígi
29923,tangil
29924,panangil
29925,panángil
29926,tangíngi
29927,tangis
29928,tangítang
29929,tangkà
29930,hitangkà
29931,hatangkà
29932,patangkà
29933,panangkà
29934,tangkag
29935,tangkal
29936,tangkalù
29937,tangkas
29938,tangki
29939,tangkig
29940,tangkihud
29941,tangkil
29942,tangkiyu
29943,tangkù
29944,tangkuan
29945,mananangkù
29946,tangkub
29947,tangkuban
29948,tangkud
29949,tangkúgù
29950,tangkugù
29951,hitankugù
29952,hatankugù
29953,tangkul
29954,tangkul
29955,tangkulan
29956,tangkung
29957,tanglad
29958,tanglas
29959,matanglas
29960,tangpi
29961,tangsà
29962,tangsà
29963,tangsi
29964,tangsù
29965,tangsùtangsù
29966,tangtang
29967,tangu
29968,tangu sa báliw
29969,lintì
29970,tang-an
29971,tangud
29972,tang-ug
29973,tángul
29974,tangul-ul
29975,tang-un
29976,tangunan
29977,tangway
29978,tangwayanan
29979,mananangway
29980,tangyad
29981,taniag
29982,tánil
29983,táning
29984,tanlad
29985,tanlag
29986,tanlak
29987,tanlas
29988,tansan
29989,tansil
29990,tantan
29991,tantan
29992,tantiya
29993,tantíya
29994,tantíyar
29995,tantu
29996,sa tantu nga [verb base]
29997,dílì tantu
29998,myintras tantu
29999,tantu
30000,patantu
30001,mananantu
30002,tanud
30003,tanud
30004,tánud
30005,tanug
30006,tan-ug
30007,tinan-ug
30008,tinan-úgan
30009,tanuk
30010,tinanuk
30011,tanum
30012,tánum
30013,talamnánan
30014,magtatanum
30015,pananum
30016,tanungan
30017,tánus
30018,tanus
30019,tan-us
30020,tanyag
30021,táp
30022,tapa
30023,tapahan
30024,tinapa
30025,tápa
30026,tinápa
30027,tapad
30028,tápad
30029,taparan
30030,katápad
30031,tápak
30032,tapak
30033,tinapakan
30034,tapakun
30035,tap-ak
30036,tapal
30037,tápal
30038,tapalúdu
30039,tápan
30040,tap-an
30041,tinap-anan
30042,tapang
30043,tapangku
30044,tapar
30045,tapas
30046,mananapas
30047,tapat
30048,tápay
30049,pula ang tápay
30050,tapáyan
30051,tapaytapay
30052,tapaytápay
30053,tápay
30054,tapdagan
30055,tapdagay
30056,tapdas
30057,tapdawun
30058,taphaw
30059,tapi
30060,tapitápi
30061,tapi
30062,tápig
30063,tapiganan
30064,tinapigan
30065,tapigas
30066,tapik
30067,tápik
30068,áwut-ub tápik
30069,tap-il
30070,tap-ilay
30071,tapindas
30072,tulutapindas
30073,táping
30074,tap-ing
30075,tapiri
30076,tápir wír
30077,tapis
30078,tápis
30079,tapíta
30080,tapíti
30081,tapiun
30082,taplud
30083,tapluding
30084,tapnatsir
30085,tapsay
30086,panapsay
30087,tapsing
30088,taptap
30089,taptin
30090,tápù
30091,hitapù
30092,hatapù
30093,tapuk
30094,tápuk
30095,tapuktápuk
30096,tapuktapuk
30097,tápuk
30098,tapukù
30099,tapul
30100,tápul
30101,tapulan
30102,tinapulan
30103,tinápul
30104,tapun
30105,tapun
30106,tap-ung
30107,tapun-ug
30108,tapuruk
30109,tápus
30110,pagkatápus
30111,tapus
30112,tapus dáyun
30113,hinapus
30114,panápus
30115,panapus
30116,katapusan
30117,tumatapus
30118,tápus
30119,tap-us
30120,tapusuk
30121,taput
30122,taput láwas
30123,taput sa pamilya
30124,pataput
30125,taptanan
30126,tapuy
30127,tapyanan
30128,tapwak
30129,tapya
30130,tapyahan
30131,tapyas
30132,tarà
30133,patarà
30134,tarabáhu
30135,tarabisíya
30136,taráha
30137,tarák
30138,taraktarak
30139,taraktarak
30140,táral
30141,taraltáral
30142,tarangka
30143,taranta
30144,tarantǎr
30145,tarantádu
30146,taras
30147,tarbáhu
30148,tardang
30149,tardang
30150,patardang
30151,targit
30152,targit praktis
30153,targittargit
30154,tarha
30155,tarhíta
30156,tárì
30157,tarì
30158,patárì
30159,panárì
30160,igtatárì
30161,igtalárì
30162,mananarì
30163,tariun
30164,tarik
30165,taríkì
30166,taríma
30167,taringtaring
30168,tarípa
30169,tarírit
30170,tariya
30171,taríya
30172,tarsan
30173,tinarsan
30174,tarsin
30175,tartanilya
30176,táru
30177,tarug
30178,tarughuy
30179,tarugsuy
30180,tarúgu
30181,táruk
30182,taruktaruk
30183,tárung
30184,tarung
30185,tarungtarung
30186,katárung
30187,katarúngan
30188,láwas ug katarúngan
30189,pangatarúngan
30190,makatarungánun
30191,matárung
30192,minatarung
30193,tarúngan
30194,tarúrut
30195,tarúti
30196,tarútut
30197,tarútuy
30198,táruy
30199,tása
30200,tásà
30201,tasadur
30202,tasal
30203,tasádu
30204,tasar
30205,tasasiyun
30206,tásik
30207,haluan tásik
30208,taslak
30209,taslakan
30210,kataslak
30211,taslup
30212,tasngà
30213,taspuk
30214,taspukan
30215,kataspuk
30216,tastas
30217,táta
30218,tátà
30219,tàtà
30220,tàtà
30221,tàtáan
30222,tatak
30223,tátang
30224,tátaw
30225,tatay
30226,tátay
30227,tatha
30228,táting
30229,tatsa
30230,tatsadur
30231,tatsadúra
30232,tatsǎr
30233,tatsing
30234,tatsu
30235,tatu
30236,tatù
30237,tátut
30238,tatuwa
30239,táub
30240,taúbun
30241,táud
30242,taud
30243,taudtaud
30244,táuk
30245,taun
30246,taunduk
30247,táup
30248,panáup
30249,tausduk
30250,tawa
30251,matawa
30252,katáwa
30253,hikatawa
30254,hakatawa
30255,kataw-anay
30256,kinataw-anay
30257,hingatawa
30258,kataw-anan
30259,kalataw-an
30260,kinataw-an
30261,kataw-unun
30262,mataw-ánun
30263,tawà
30264,tawag
30265,táwag
30266,panawag
30267,panawag ug nánay
30268,tátay
30269,ginikánan
30270,talawgun
30271,talawágun
30272,panawágan
30273,palatawag
30274,palatáwag
30275,panawagtawag
30276,tawak
30277,tawakun
30278,tawal
30279,tawas
30280,tawatawa
30281,tawgi
30282,tawhay
30283,tawid
30284,táwid
30285,tawiltawil
30286,tawngun
30287,tawsì
30288,Tawsug
30289,tawsyu
30290,táwu
30291,anak sa táwu
30292,Táwung Matúud
30293,dakung táwu
30294,tawhána
30295,patáwu
30296,pakatáwu
30297,hitáwu
30298,hatáwu
30299,tawutáwu
30300,taw-an
30301,tawhánun
30302,makitawhánun
30303,tináwu
30304,katawhan
30305,pagkatáwu
30306,kinatáwu
30307,tinawutáwu
30308,ulitáwu
30309,tawu-
30310,tawugtawug
30311,tawun
30312,tawuntáwun
30313,táwun
30314,tayà
30315,tayà
30316,way tayà ang bulsa
30317,tayáun
30318,tayáda
30319,tayakan
30320,tayam
30321,táyam
30322,taydal wib
30323,taygir
30324,tayhad
30325,tayhup
30326,tayid
30327,tayils
30328,tayim
30329,tayim pa
30330,tayim awut
30331,tayim-áwut
30332,tayimkípir
30333,táyip
30334,tináyip
30335,tayiprayting
30336,tayipraytir
30337,taylan
30338,tayming
30339,panayming
30340,taypist
30341,taytay
30342,panaytay
30343,taytáyan
30344,taytul
30345,taytul payit
30346,tayúbung
30347,tay-ug
30348,patay-ug
30349,táyun
30350,tayúpì
30351,tayùtù
30352,TB
30353,ti
30354,ti minur
30355,tì
30356,tiad
30357,tiágak
30358,tiamtíam
30359,tiámu
30360,tiaw
30361,tíaw
30362,dílì tíaw
30363,tíaw (ba)y
30364,nga; — mu (ba)y
30365,nga
30366,tíaw mu ugud nga
30367,y
30368,tíaw mu kanà
30369,tiaw
30370,tiawtíaw
30371,tiliáwan
30372,tiawan
30373,palatíaw
30374,matiawun
30375,tiáyun
30376,magtiáyun
30377,panagtiáyun
30378,tibà
30379,tibadtibad
30380,tibadtibaran
30381,tibagnul
30382,tibagnulun
30383,tibagsuy
30384,tíbak
30385,tibakun
30386,tíbak
30387,tibaknul
30388,tibalas
30389,tíbas
30390,tibás
30391,tíbaw
30392,tibáwas
30393,impas tibáwas
30394,tibhang
30395,tibhangtibhang
30396,tibhung
30397,tíbi
30398,tíbi
30399,tibihun
30400,tibíhun
30401,tíbi
30402,tíbì
30403,patíbì
30404,tíbin
30405,tíbis
30406,tibíwis
30407,tibtìb
30408,tibu
30409,tibù
30410,tíbù
30411,tinib-anay
30412,tinib-ánay
30413,tibuagsà
30414,tibuagya
30415,tibud
30416,tib-ug
30417,tibugsuk
30418,tibug-uk
30419,tibugul
30420,tibug-ul
30421,tibugun
30422,tibukul
30423,tibuk-ul
30424,tibul
30425,tibulánan
30426,tiblanan
30427,tíbul
30428,madyung tíbul
30429,pingpung tíbul
30430,multiplikisyun tíbul
30431,tib-ul
30432,tibuláag
30433,tibùtibù
30434,tibuuk
30435,tibuuk ang hunàhúnà
30436,hukum
30437,kinatibuk-an
30438,tibwáag
30439,tibwagsà
30440,tibway
30441,tibway ug
30442,tibwanay
30443,tidisin
30444,tídit
30445,tidiyum
30446,tidíyum
30447,tidlum
30448,hitidlum
30449,hatidlum
30450,tidlung
30451,tidlup
30452,tidyúwin
30453,tig-
30454,tig(←)
30455,tig-a
30456,matig-a
30457,patig-atig-a
30458,tigáan
30459,tig-ab
30460,tigalbung
30461,tigáman
30462,tigas
30463,pakatigas
30464,patigastígas
30465,tigasub
30466,tigásub
30467,tígaw
30468,dala sa tígaw
30469,tígaw
30470,tigayun
30471,patigáyun
30472,magpapatigayun
30473,katigayúnan
30474,tigbábaw
30475,tigbak
30476,tigbakay
30477,tigbas
30478,tigbáyun
30479,tigbung
30480,tinigbung
30481,tighayà
30482,tighik
30483,tighud
30484,tighulug
30485,tigi
30486,tigihun
30487,tígì
30488,tigiay
30489,panagtígì
30490,tigib
30491,tinigib
30492,tigidig
30493,tigidig bangbáng
30494,tig-ik
30495,tígis
30496,tigistígis
30497,tigkul
30498,tigkung
30499,tig-l-
30500,tigma
30501,tigman
30502,tigmaya
30503,tigmì
30504,tigmù
30505,tignì
30506,tigpud
30507,tig-r-
30508,tigri
30509,tinigri
30510,tigritigri
30511,tigsik
30512,tigsikan
30513,tigsù
30514,tigsù
30515,tigsuk
30516,tigsun
30517,tígul
30518,tigúlang
30519,tígum
30520,tigum
30521,tinígum
30522,tigumtígum
30523,katiguman
30524,tigway
30525,tihad
30526,tihap
30527,tihaw
30528,tihaytíhay
30529,tihib
30530,tihik
30531,tihiktíhik
30532,dílì
30533,walà
30534,ayaw tihiktíhik
30535,tihíras
30536,tihìtihì
30537,tihul
30538,tiid
30539,paníid
30540,tigpaníid
30541,mananiid
30542,mapaniírun
30543,tiil
30544,paniil
30545,tiniil
30546,tiilan
30547,tíing
30548,tiingan
30549,tiíya
30550,tik
30551,tik
30552,tik wan
30553,tu
30554,tika
30555,tíka
30556,tíkà
30557,tikàtíkà
30558,tikab
30559,tikabtikab
30560,tíkad
30561,tikalbù
30562,tikalbung
30563,tikang
30564,tikángan
30565,tikangánan
30566,tilikángan
30567,tinikángan
30568,tikangkang
30569,tikarul
30570,tikaruy
30571,tikas
30572,tíkas
30573,tinikasan
30574,tikasan
30575,tikasíru
30576,tikasíra
30577,maninikas
30578,paníkas
30579,tikasub
30580,tikásub
30581,tikaw
30582,tikawtikaw
30583,tikay-ang
30584,tikayhang
30585,tikbà
30586,tikbas
30587,tikbasay
30588,tinikbasay
30589,tikbil
30590,tikbù
30591,tikbung
30592,tinikbung
30593,tikdul
30594,tikdultikdul
30595,tíki
30596,tikì
30597,matag tikì
30598,tikìtíkì
30599,tikig
30600,tikig ug líug
30601,patikig
30602,tikiltíkil
30603,tíkit
30604,panítik
30605,patíkit
30606,mananíkit
30607,tikitíra
30608,tikitíki
30609,tikiu
30610,tikla
30611,tikládu
30612,tikláub
30613,tikláub
30614,tikling
30615,tinikling
30616,tiklingun
30617,tiklù
30618,tiklù
30619,tikluhud
30620,tiklúhud
30621,tiklup
30622,tikluptiklup
30623,tikmìtikmì
30624,tiknik
30625,tiknika
30626,tiknikal
30627,tiknikal nak-áwut
30628,tiknikal pawul
30629,tikniku
30630,tiknikúlur
30631,tiknisyan
30632,tiknuludyi
30633,tiksas
30634,tikstu
30635,tiktak
30636,tiktik
30637,paniktik
30638,tiktik
30639,tiktik ug
30640,tiktikun
30641,tiktik
30642,pangiktik sa bakì
30643,tiktik
30644,tikúb
30645,tikubù
30646,tikúbù
30647,tikud
30648,tikud
30649,tikug
30650,tikug
30651,tíkug
30652,tikúgas
30653,tikugkug
30654,tikugkugun
30655,tikúkà
30656,hikúkà
30657,hakúkà
30658,tikùkù
30659,tikulub
30660,tikúlub
30661,tik-um
30662,tikung
30663,tikungkung
30664,tikup
30665,tíkup
30666,tik-up
30667,tikus
30668,tikus
30669,nawung ug tikus
30670,tikuskus
30671,tikutkut
30672,tíkuy
30673,tíkuy
30674,tikwà
30675,tikwang
30676,tikwì
30677,tikwì
30678,tikyáub
30679,tikyup
30680,tíla
30681,tíla mitalika
30682,tílà
30683,tílà ug háp
30684,tílab
30685,tinílab
30686,tilabhù
30687,tilad
30688,tilaran
30689,tiladtilad
30690,til-ag
30691,tilagak
30692,tilambù
30693,tílang
30694,tilangù
30695,tilap
30696,tílap
30697,panilap
30698,tilapya
30699,tilapya sa mamala
30700,til-as
30701,tilaub
30702,tiláuk
30703,tilaukan
30704,tilaw
30705,tilhung
30706,tílib
30707,tilibisyun
30708,tiligráma
30709,tiligrama
30710,tiligrapiku
30711,híru tiligrapiku
30712,tiligrapista
30713,tiligrapu
30714,tilíis
30715,tílik
30716,patílik
30717,tilim
30718,tilimad-un
30719,tilingtiling
30720,tílip
30721,tilipunu
30722,tilipunista
30723,til-is
30724,til-is
30725,tiliskupyu
30726,tilitayip
30727,tilitul
30728,tiltil
30729,tiltil
30730,tílù
30731,tílub
30732,patilubtilub
30733,til-ug
30734,til-ug sa hilánat
30735,til-ugun
30736,tíluk
30737,tilun
30738,abri tilun
30739,búka tilun
30740,sira tilun
30741,tiluníru
30742,tiluring
30743,tilus
30744,tím
30745,tím
30746,tima
30747,tíma
30748,tíma
30749,tíma
30750,timáan
30751,timaan
30752,timaan ug buut
30753,timan-anay
30754,timailhan
30755,tim-an
30756,timang
30757,timàtimà
30758,timaud
30759,tim-aw
30760,timáwà
30761,timayud
30762,timáyud
30763,timbà
30764,timbakúwas
30765,timbálung
30766,timbang
30767,timbang ug kúgus (pangúgus)
30768,luhud (panglúhud)
30769,panimbang
30770,tulutimbang
30771,timbangtimbang
30772,hinimbang
30773,katimbang
30774,timbangan
30775,timbaruk
30776,timbaya
30777,timbayà
30778,timbri
30779,timbri
30780,timbríra
30781,timbul
30782,timbul
30783,timbúngan
30784,timbúwad
30785,timbuy
30786,timgas
30787,timgasun
30788,timhung
30789,timì
30790,timìtimì
30791,timian
30792,timik
30793,walà timik
30794,walay timik
30795,timing
30796,paniming
30797,timpag
30798,timpasaw
30799,timpiramintu
30800,timpiratúra
30801,timpla
30802,timpláda
30803,timpládu
30804,timpladur
30805,panimpla
30806,timplit
30807,timplíti
30808,timplu
30809,timpránu
30810,timpu
30811,panimpu
